web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,garage,land_area,building_area,price
1716912530-11360,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,"RUMAH 1 1/2 LANTAI DI JLN NARADA, TANAH TINGGI, JOHAR BARU, JAKARTA PUSAT","Johar Baru, Jakarta Pusat",4,2,,160 m²,200 m²,"Rp 3,9 Miliar"
1716912539-11361,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Jual rumah siap huni 2 lantai di Biduri jakarta pusat,"Sumur Batu, Jakarta Pusat",3,2,1,112 m²,155 m²,"Rp 3,9 Miliar"
1716912539-11362,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,RUMAH MEWAH ADA KOLAM RENANG CEMPAKA PUTIH JAKARTA PUSAT,"Cempaka Putih, Jakarta Pusat",7,7,7,500 m²,500 m²,"Rp 15,5 Miliar"
1716912539-11363,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Rumah Jalan Malang Menteng Murah Hitung Tanah 65juta/m Persegi Golongan C,"Menteng, Jakarta Pusat",5,4,6,836 m²,500 m²,"Rp 54,5 Miliar"
1716912539-11364,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,"Rumah cocok Untuk usaha  Kost²an di Jln. Kebon Kacang, Tanah Abang, Jakarta Pusat 3 Lantai SHM Bagus Selatan","Kebon Kacang, Jakarta Pusat",15,10,3,260 m²,600 m²,"Rp 15,5 Miliar"
1716912539-11365,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Dijual Cepat Rumah Kos Kosan Kramat Lontar Jakarta Pusat,"Kramat, Jakarta Pusat",10,10,,450 m²,715 m²,Rp 13 Miliar
1716912539-11366,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,"RUMAH ANTIK KOKOH JALAN RAYA,MENTENG MATRAMAN JAKPUS,FURNISH BARANG2 ANTIK NON FURNISH HANYA 1 UNIT","Menteng, Jakarta Pusat",5,2,5,1108 m²,500 m²,Rp 23 Miliar
1716912539-11367,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Harga dibawah NJOP di Batu ceper Jakpus 2 Lantai,"Batu Ceper, Jakarta Pusat",5,2,,235 m²,400 m²,Rp 4 Miliar
1716912539-11368,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Rumah Tua Lokasi  Premium Bebas Banjir di Area Bendungan Hilir Jakarta Pusat SHM - Sertifikat Hak Milik,"Bendungan Hilir, Jakarta Pusat",,,,120 m²,,"Rp 7,1 Miliar"
1716912539-11369,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Dijual Ruko daerah strategis di tengah kota jakarta siap huni menguntungkan siap pakai bebas banjir 4 Lantai,"Pasar Baru, Jakarta Pusat",2,4,1,70 m²,280 m²,Rp 8 Miliar
1716912539-11370,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Rumah baru dalam komplek elite di Cempaka Putih,"Cempaka Putih, Jakarta Pusat",4,4,1,216 m²,300 m²,"Rp 7,8 Miliar"
1716912539-11371,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Rumah Thamrin sudah Renovasi Bagus rapih strategis,"Thamrin, Jakarta Pusat",3,2,,178 m²,140 m²,"Rp 15,5 Miliar"
1716912539-11372,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,RUMAH  2 LT JOHAR BARU STRATEGIS,"Johar Baru, Jakarta Pusat",2,2,,173 m²,278 m²,Rp 4 Miliar
1716912539-11373,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Rumah di Jalan Kepu Barat SHM Bagus,"Kemayoran, Jakarta Pusat",,,,151 m²,,"Rp 5,5 Miliar"
1716912539-11374,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Rumah Jl Jambu Menteng Murah Hitung Tanah Lokasi Favorit. Tenang,"Menteng, Jakarta Pusat",5,5,4,1405 m²,1000 m²,Rp 125 Miliar
1716912539-11375,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Dijual Rumah Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,3,2,770 m²,1000 m²,Rp 70 Miliar
1716912539-11376,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Rumah Baru Modern 3lt Muara Karang Dekat Lokasi Kuliner Rm282,"Pinangsia, Jakarta Pusat",3,4,1,75 m²,205 m²,"Rp 3,68 Miliar"
1716912539-11377,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Townhouse Jakarta Pusat SHM,"Kemayoran, Jakarta Pusat",4,3,1,80 m²,150 m²,"Rp 1,6 Miliar"
1716912539-11378,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Dijual Rumah Baru Dalam Komplek Elite Area Cempaka Putih Jakarta Pusat.,"Cempaka Putih, Jakarta Pusat",4,4,2,216 m²,300 m²,"Rp 7,8 Miliar"
1716912539-11379,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Dijual Rumah Baru Dalam Komplek Elite Area Cempaka Putih Jakarta Pusat.,"Cempaka Putih, Jakarta Pusat",4,4,2,216 m²,300 m²,"Rp 7,8 Miliar"
1716912539-11380,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=241,Jual Rumah Bagus 2 Lantai Siap Huni Di Semeru Cempaka Putih,"Cempaka Putih, Jakarta Pusat",5,6,,408 m²,408 m²,"Rp 8,5 Miliar"
1716912547-11381,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Dijual rumah dicempaka putih jakpus,"Cempaka Putih, Jakarta Pusat",,,,300 m²,,Rp 3 Miliar
1716912547-11382,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,"Dijual Rumah di Cideng Jakpus. Lokasi Strategis, Bebas Banjir, Aman Dan Nyaman","Cideng, Jakarta Pusat",4,3,1,160 m²,300 m²,"Rp 3,8 Miliar"
1716912547-11383,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rumah Berlokasi Strategis Dgn Akses Jalan Besar di Kepu Kemayoran,"Kemayoran, Jakarta Pusat",5,2,,154 m²,121 m²,"Rp 2,75 Miliar"
1716912547-11384,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rumah di Percetakan negara Bagus SHM Hadap Selatan,"Percetakan Negara, Jakarta Pusat",4,4,1,177 m²,250 m²,"Rp 3,8 Miliar"
1716912547-11385,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rumah Kost Dijual Murah di Petamburan Tanah Abang,"Tanah Abang, Jakarta Pusat",4,3,,54 m²,50 m²,Rp 950 Juta
1716912547-11386,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,RUMAH TUA,"Cideng, Jakarta Pusat",8,5,,358 m²,200 m²,Rp 15 Miliar
1716912547-11387,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,LUXURY MENTENG!! Rumah 2 Lantai SHM Bagus Hadap Timur,"Menteng, Jakarta Pusat",5,5,2,780 m²,800 m²,Rp 52 Miliar
1716912547-11388,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,"Rumah Luxury Ukuran 8x13,5m Carson Premium Dekat Cluster Strozzi","Kemayoran, Jakarta Pusat",3,3,1,108 m²,121 m²,"Rp 2,6 Miliar"
1716912547-11389,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,MEWAH BAGUS DI MENTENG Rumah SHM Bagus,"Menteng, Jakarta Pusat",5,4,2,395 m²,788 m²,Rp 33 Miliar
1716912547-11390,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,RUMAH SIAP HUNI - LUAS 535 / 1100 HARGA JUAL 20 MILYAR. NEGO -,"Pegangsaan, Jakarta Pusat",7,6,7,535 m²,1100 m²,Rp 20 Miliar
1716912547-11391,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rumah Bagus Di Bendungan Hilir Jakarta Pusat,"Bendungan Hilir, Jakarta Pusat",6,6,2,376 m²,500 m²,"Rp 18,5 Miliar"
1716912547-11392,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,"Rumah Sertifikat Hak Milik di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",4,7,5,688 m²,249 m²,Rp 29 Miliar
1716912547-11393,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Jual Cepat Dibawah NJOP Rumah Luas Tanah 270m2 SHM Di Petojo Selatan Cideng Jakarta Pusat Hub Thanty 08111089928,"Petojo, Jakarta Pusat",12,6,2,270 m²,240 m²,"Rp 4,8 Miliar"
1716912547-11394,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,"*Dijual Rumah dalam Kompleks di Kemayoran, Jakarta Utara*","Kemayoran, Jakarta Pusat",5,3,2,172 m²,200 m²,"Rp 4,5 Miliar"
1716912547-11395,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rumah Terawat di Kramat Dekat Jalan Raya Kramat,"Kramat, Jakarta Pusat",5,4,1,238 m²,450 m²,Rp 4 Miliar
1716912547-11396,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rumah Bangunan Lantai di Cempaka Putih Area Perumahan,"Cempaka Putih, Jakarta Pusat",4,2,1,108 m²,200 m²,"Rp 3,5 Miliar"
1716912547-11397,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rugi Rumah Golf Residence Kemayoran Jakpus,"Kemayoran, Jakarta Pusat",4,3,,556 m²,265 m²,"Rp 12,6 Miliar"
1716912547-11398,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rumah dibendungan hilir jakarta pusat.lokasi prime,"Bendungan Hilir, Jakarta Pusat",4,3,1,126 m²,158 m²,"Rp 6,5 Miliar"
1716912547-11399,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Dijual Rumah Pinggir Jalan Untuk Usaha di Cikini Jakarta Pusat Hubungi 08568232323,"Cikini, Jakarta Pusat",8,4,2,540 m²,480 m²,Rp 20 Miliar
1716912547-11400,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=240,Rumah 2 lantai cocok u/usaha kost di Jl. Batu Ceper Jak-Pus,"Batu Ceper, Jakarta Pusat",5,2,1,235 m²,400 m²,Rp 4 Miliar
1716912566-11401,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,"Dijual Rumah Di Tengah Kota Sangat Dekat Dengan Perkantoran, Rumah Sakit, Sekolahan, Dan Transportasi Umum","Menteng, Jakarta Pusat",4,2,2,246 m²,220 m²,"Rp 17,5 Miliar"
1716912566-11402,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Di Jual Rumah Cempaka Putih Jakarta Pusat 2 Lantai,"Cempaka Putih, Jakarta Pusat",6,5,,288 m²,350 m²,"Rp 6,7 Miliar"
1716912566-11403,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,"Rumah 2 Lantai Bagus Semi Furnished SHM di Senen, Jakarta Pusat","Senen, Jakarta Pusat",12,4,2,163 m²,327 m²,Rp 4 Miliar
1716912566-11404,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Jl. Besuki Menteng,"Menteng, Jakarta Pusat",5,5,4,1100 m²,920 m²,Rp 150 Miliar
1716912566-11405,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,"Rumah Brand New Spec Mewah, Prime Area Dekat Sunda Kelapa","Menteng, Jakarta Pusat",5,4,6,879 m²,1000 m²,Rp 100 Miliar
1716912566-11406,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Rumah Dijual Area Menteng Menteng,"Menteng, Jakarta Pusat",,,,100 m²,,Rp 20 Miliar
1716912566-11407,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Rumah Dijual Sudah Shm di Jakarta Pusat,"Senen, Jakarta Pusat",7,2,,418 m²,350 m²,"Rp 8,4 Miliar"
1716912566-11408,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,House for sale Menteng jakarta pusat,"Menteng, Jakarta Pusat",9,9,4,1585 m²,925 m²,Rp 65 Miliar
1716912566-11409,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,"Rumah Dijual di Jl. Teuku Umar, Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",,,,1700 m²,,Rp 338 Miliar
1716912566-11410,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Rumah Menteng Habis Renovasi Jalan Utama,"Menteng, Jakarta Pusat",8,8,2,925 m²,1390 m²,Rp 70 Miliar
1716912566-11411,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Rumah Murah Zona Komersial Jalan Cempaka Putih Raya,"Cempaka Putih, Jakarta Pusat",6,3,2,601 m²,325 m²,"Rp 12,5 Miliar"
1716912566-11412,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Di Jual Rumah Cempaka Putih Jakarta Pusat 2 Lantai,"Cempaka Putih, Jakarta Pusat",6,5,,288 m²,350 m²,"Rp 6,7 Miliar"
1716912566-11413,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,RUMAH CEMPAKA PUTIH BARAT JAKARTA SELATAN,"Cempaka Putih, Jakarta Pusat",4,4,2,145 m²,260 m²,"Rp 3,9 Miliar"
1716912566-11414,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,"Dijual Rumah Siap Huni Dalam Kompleks di Kemayoran, Jakarta Utara","Kemayoran, Jakarta Pusat",5,3,2,172 m²,300 m²,"Rp 4,5 Miliar"
1716912566-11415,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,"Di  Apartemen siap huni dan Semi Furnish di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",2,2,,60 m²,60 m²,Rp 645 Juta
1716912566-11416,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,RUMAH DI BAWAH NJOP CEMPAKA PUTIH JAKARTA PUSAT,"Cempaka Putih, Jakarta Pusat",6,3,3,601 m²,325 m²,Rp 13 Miliar
1716912566-11417,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Dijual Rumah Tanah Abang,"Tanah Abang, Jakarta Pusat",,,,379 m²,,Rp 21 Miliar
1716912566-11418,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,"RUMAH DI KOTA HITUNG TANAH, LT 94,5 (7x13,5), L.JLN 2 MOBIL, GARASI HRG 2,150","Gajah Mada, Jakarta Pusat",,,,70 m²,,"Rp 2,15 Miliar"
1716912566-11419,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,"di Jual Rumah Harapan Mulia, Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",5,4,1,152 m²,300 m²,"Rp 3,9 Miliar"
1716912566-11420,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=239,Rumah Siap Huni Lokasi Strategis,"Bendungan Hilir, Jakarta Pusat",4,4,1,239 m²,469 m²,Rp 14 Miliar
1716912579-11421,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Rumah 2 lantai cempaka putih,"Cempaka Putih, Jakarta Pusat",,,,146 m²,,Rp 3 Miliar
1716912579-11422,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Rumah 3 Lantai Baru SHM Kartini Jakarta Pusat,"Kartini, Jakarta Pusat",4,4,1,101 m²,200 m²,"Rp 3,5 Miliar"
1716912579-11423,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,"Jual Rumah Luas di Cempaka Putih, Jakarta Pusat I D","Cempaka Putih, Jakarta Pusat",4,2,,500 m²,332 m²,"Rp 12,5 Miliar"
1716912579-11424,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,"di Kebon Kacang, Jakarta Pusat","Kebon Kacang, Jakarta Pusat",4,3,2,260 m²,150 m²,Rp 15 Miliar
1716912579-11425,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Murah Rumah Siap Huni Di Cempaka Putih Jakarta Pusat S6417,"Cempaka Putih, Jakarta Pusat",3,2,1,261 m²,200 m²,"Rp 5,5 Miliar"
1716912579-11426,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Dijual Rumah Mewah di Cempaka Putih Jarang Ada,"Cempaka Putih, Jakarta Pusat",5,5,6,842 m²,1000 m²,Rp 32 Miliar
1716912579-11427,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Rumah Murah Menteng Bisa 5 Lantai Untuk Cafe Atau Resto,"Menteng, Jakarta Pusat",4,3,4,752 m²,400 m²,Rp 32 Miliar
1716912579-11428,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Rumah mewah Springhill Golf Residence-Kemayoran,"Kemayoran, Jakarta Pusat",4,4,2,300 m²,850 m²,Rp 12 Miliar
1716912579-11429,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Rumah baru 2 lantai di Jl industri 2 dekat hotel media Sheraton dan stasiun kereta Rajawali  Jakarta pusat,"Gunung Sahari, Jakarta Pusat",2,2,,21 m²,40 m²,Rp 470 Juta
1716912579-11430,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Rumah  Di Sumur Batu Jakarta Pusat,"Sumur Batu, Jakarta Pusat",5,2,,130 m²,260 m²,"Rp 2,5 Miliar"
1716912579-11431,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Dijual rumah tua lokasi strategis kali baru senen jakarta,"Senen, Jakarta Pusat",5,3,,945 m²,288 m²,"Rp 18,9 Miliar"
1716912579-11432,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Springhill Royal Residences Kemayoran Jakarta Pusat,"Kemayoran, Jakarta Pusat",5,4,,180 m²,720 m²,Rp 8 Miliar
1716912579-11433,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Dijual Dan Disewakan Rumah 2 Lantai Mewah Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,5,2,1250 m²,1050 m²,Rp 105 Miliar
1716912579-11434,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Turun Harga ! Rumah Best and Premium Location di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,5,4,611 m²,900 m²,Rp 52 Miliar
1716912579-11435,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Di jual rumah Rajawali Selatan,"Kemayoran, Jakarta Pusat",,,,500 m²,,"Rp 8,5 Miliar"
1716912579-11436,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Hitung Tanah,"Kemayoran, Jakarta Pusat",5,2,1,218 m²,100 m²,"Rp 4,5 Miliar"
1716912579-11437,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,"Rumah 2 Lantai Bagus Semi Furnished SHM di Senen, Jakarta Pusat","Senen, Jakarta Pusat",12,4,3,163 m²,327 m²,Rp 4 Miliar
1716912579-11438,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Dijual rumah harga hitung tanah lokasi strategis di Petamburan,"Tanah Abang, Jakarta Pusat",4,1,,168 m²,100 m²,"Rp 4,8 Miliar"
1716912579-11439,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Di rumah mewah 2 lantai akses mobil di jakarta pusat,"Cempaka Putih, Jakarta Pusat",3,3,1,32 m²,62 m²,"Rp 1,4 Miliar"
1716912579-11440,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=238,Rumah Cantik Minimalis Baru Renovasi 2 Lantai Cempaka Putih Jakarta Dijual,"Cempaka Putih, Jakarta Pusat",4,3,2,203 m²,340 m²,Rp 7 Miliar
1716912587-11441,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,"Dijual Rumah Tinggal Di Johar Baru Utara, Jakarta Pusat","Johar Baru, Jakarta Pusat",4,2,,139 m²,100 m²,"Rp 2,25 Miliar"
1716912587-11442,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Rumah Strategis Luas Jl Lebar Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,2,1,240 m²,200 m²,"Rp 5,49 Miliar"
1716912587-11443,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Rumah Strategis Luas Jl Lebar Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,2,1,240 m²,200 m²,"Rp 5,49 Miliar"
1716912587-11444,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Dijual Rumah kawasan Elite Siap Huni Ring1 Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,3,2,728 m²,750 m²,Rp 56 Miliar
1716912587-11445,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Dijual Murah Rumah di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,3,1,261 m²,200 m²,"Rp 5,5 Miliar"
1716912587-11446,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,CEPAT Harga *BU Rumah Hitung Tanah Saja Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,2,,209 m²,150 m²,"Rp 4,5 Miliar"
1716912587-11447,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,"Dijual Rumah di Danau Dampelas Benhil, Lt.130m2, Shm, Hadap Timur","Bendungan Hilir, Jakarta Pusat",4,4,4,130 m²,330 m²,"Rp 7,5 Miliar"
1716912587-11448,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Dijual unit apartemen Thamrin Residence - Jakarta Pusat,"Kebon Kacang, Jakarta Pusat",2,2,,87 m²,87 m²,"Rp 2,2 Miliar"
1716912587-11449,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Termurah di Jl Kawi-kawi Ananda Town House Johar Baru Jakarta Pusat,"Johar Baru, Jakarta Pusat",4,2,1,89 m²,100 m²,"Rp 1,05 Miliar"
1716912587-11450,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Di Jual Murah Bu Rumah Di Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,3,1,261 m²,200 m²,"Rp 5,5 Miliar"
1716912587-11451,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Bangunan dua lantai di area komersial Jl. Cempaka Putih Tengah,"Cempaka Putih, Jakarta Pusat",3,2,1,360 m²,274 m²,"Rp 9,8 Miliar"
1716912587-11452,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Rumah Dikawasan Bendungan Hilir Jakarta Pusat,"Tanah Abang, Jakarta Pusat",4,3,,126 m²,200 m²,"Rp 6,5 Miliar"
1716912587-11453,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Dijual Termurah Hitung Tanah Rumah Cempaka Putih  Tengah  Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,3,1,261 m²,200 m²,"Rp 5,5 Miliar"
1716912587-11454,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Harus Terjual Rumah Menteng siap huni jak-pus,"Menteng, Jakarta Pusat",4,3,2,395 m²,600 m²,Rp 35 Miliar
1716912587-11455,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,"Dijual Rumah Siap Huni Dalam Kompleks di Kemayoran, Jakarta Utara","Kemayoran, Jakarta Pusat",4,3,2,172 m²,200 m²,"Rp 4,5 Miliar"
1716912587-11456,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,"Dijual Rumah Siap Huni Dalam Kompleks di Kemayoran, Jakarta Utara","Kemayoran, Jakarta Pusat",3,2,1,127 m²,105 m²,"Rp 2,5 Miliar"
1716912587-11457,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Rumah Hitung Tanah di Menteng Jakarta Pusat di Menteng,"Menteng, Jakarta Pusat",1,1,,222 m²,100 m²,Rp 7 Miliar
1716912587-11458,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,"Rumah Bendungan Hilir,akses Mobil,2 Lantai","Bendungan Hilir, Jakarta Pusat",3,2,,99 m²,150 m²,"Rp 3,4 Miliar"
1716912587-11459,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,"Dijual Rumah Sawah Besar - 6BR (T/B 160 m² / 158 m²) Shm, 2.6m, Sawah Besar, Jakarta Pusat","Sawah Besar, Jakarta Pusat",6,2,1,160 m²,158 m²,"Rp 2,6 Miliar"
1716912587-11460,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=237,Rumah nyaman 2 lantai,"Cempaka Putih, Jakarta Pusat",,,,200 m²,,"Rp 3,2 Miliar"
1716912595-11461,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=236,Jual Rumah Siap Huni Lokasi Strategis Di Menteng,"Menteng, Jakarta Pusat",4,3,5,429 m²,490 m²,Rp 47 Miliar
1716912595-11462,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=236,Jual Rumah Klasik Lokasi di Prime Area Nya Menteng,"Menteng, Jakarta Pusat",6,6,,600 m²,400 m²,Rp 65 Miliar
1716912595-11463,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=236,Jual Rumah Siap Hunin Bebas Banjir Lokasi Strategis Di Menteng,"Menteng, Jakarta Pusat",5,3,,909 m²,400 m²,Rp 55 Miliar
