web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,land_area,building_area,price
"1716939264-100","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","TANAH PINGGIR JALAN RAYA CIDENG JAKARTA PUSAT, LOKASI STRATEGIS","Cideng, Jakarta Pusat","","1","1669m2","","Rp 26,3 Juta/m2"
"1716939264-101","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","KOST AKTIF EKSKLUSIF MEWAH SENEN JAKARTA PUSAT MURAH DIBAWAH APPRAISAL BANK","Senen, Jakarta Pusat","106","51","774m2","1553m2","Rp 25 Miliar"
"1716939264-102","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","Apartemen Casa Domaine Tanah Abang Karet Tengsin Jakarta Pusat mewah dan luas","Karet Tengsin, Jakarta Pusat","3","2","147m2","147m2","Rp 5,8 Miliar"
"1716939264-103","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","MENTENG PARK STUDIO SIAP DIHUNI DI MENTENG JAKARTA PUSAT","Menteng, Jakarta Pusat","1","1","1m2","29m2","Rp 1,1 Miliar"
"1716939264-104","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","Rumah siap huni cocok untuk rumah kost dipasar baru jakarta pusat","Pasar Baru, Jakarta Pusat","5","3","226m2","180m2","Rp 5,2 Miliar"
"1716939264-105","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","APARTEMEN MANSION BOUGENVILLE SOHO  KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","1","1","43m2","43m2","Rp 1,2 Miliar"
"1716939264-106","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","RUKO GANDENG PANGERAN JAYAKARTA, JAKARTA PUSAT","Pangeran Jayakarta, Jakarta Pusat","5","6","144m2","8m2","Rp 8 Miliar"
"1716939264-107","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","APARTEMEN SAHID SUDIRMAN 2BR JAKARTA PUSAT FURNISHED","Karet Tengsin, Jakarta Pusat","2","1","83m2","83m2","Rp 2,1 Miliar"
"1716939264-108","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","Apartement 2BR Semi Private Luxurious Strategis Siap Huni Arandra Cempaka putih Letjen Suprapto Jakarta Pusat","Cempaka Putih, Jakarta Pusat","2","2","75m2","75m2","Rp 2,92 Miliar"
"1716939264-109","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=116","Apartement 1BR Studio Semi Private Luxurious Siap Huni Arandra Cempaka putih Letjen Suprapto Jakarta Pusat","Cempaka Putih, Jakarta Pusat","1","1","34m2","34m2","Rp 1,34 Miliar"
"1716939267-110","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","TANAH DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","","","600m2","","Rp 16,66 Juta/m2"
"1716939267-111","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","APARTEMEN BEST WESTERN JAKARTA PUSAT SIAP HUNI","Gunung Sahari, Jakarta Pusat","2","1","54m2","54m2","Rp 750 Juta"
"1716939267-112","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","TANAH HASYIM ASHARI DALAM JAKARTA PUSAT","Hasyim Ashari, Jakarta Pusat","","","153m2","","Rp 29,41 Juta/m2"
"1716939267-113","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","RUMAH CEMPAKA BARU KEMAYORAN JAKARTA PUSAT SIAP HUNI 2 LANTAI","Kemayoran, Jakarta Pusat","4","3","176m2","272m2","Rp 2,5 Miliar"
"1716939267-114","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","APARTEMEN THE MANSION at DUKUH GOLF KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","1","57m2","57m2","Rp 988,8 Juta"
"1716939267-115","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","RUMAH BATU CEPER JAKARTA PUSAT LAMA LAYAK HUNI 2 LANTAI LT135M² LB180M²","Batu Ceper, Jakarta Pusat","6","2","135m2","180m2","Rp 3,2 Miliar"
"1716939267-116","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","RUMAH HITUNG TANAH LUAS PINGGIR JALAN DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","","","606m2","","Rp 20 Juta/m2"
"1716939267-117","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","RUMAH HITUNG TANAH DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","","","397m2","","Rp 25,18 Juta/m2"
"1716939267-118","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","APARTEMEN DI JAKARTA PUSAT UNTUK KELUARGA","Gunung Sahari, Jakarta Pusat","3","2","89m2","89m2","Rp 800 Juta"
"1716939267-119","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","CEMPAKA PUTIH,JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","","2","192m2","210m2","Rp 6,3 Miliar"
"1716939267-120","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","RUMAH DI JALAN KARTINI, JAKARTA PUSAT, 3 LANTAI SEMI FURNISH","Kartini, Jakarta Pusat","2","2","28m2","63m2","Rp 1,5 Miliar"
"1716939267-121","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=115","APARTEMEN 1BR THE MANSION BOUGENVILLE EMERALD KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","1","1","31m2","31m2","Rp 650 Juta"
"1716939270-122","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","APARTEMENT JAKARTA PUSAT","Cikini, Jakarta Pusat","1","1","33m2","33m2","Rp 1,75 Miliar"
"1716939270-123","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","GEDUNG KANTOR BARU MENTENG JAKARTA PUSAT LOKASI SUPER STRATEGIS","Menteng, Jakarta Pusat","","8","1067m2","3000m2","Rp 135 Miliar"
"1716939270-124","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","Apartemen Unfurnished Pasar Baru Mansion, Sawah Besar, Jakarta Pusat","Pasar Baru, Jakarta Pusat","2","1","52m2","52m2","Rp 850 Juta"
"1716939270-125","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","Rumah Kost 5,5 lantai di jalan Kerajinan Gajah Mada Jakarta Pusat","Gajah Mada, Jakarta Pusat","17","18","136m2","445m2","Rp 7 Miliar"
"1716939270-126","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","Rumah Siap Huni dekat JBC (Jakarta Breast Center) Kramat Senen, Jakarta Pusat","Kramat, Jakarta Pusat","5+1","3+1","301m2","450m2","Rp 16 Miliar"
"1716939270-127","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","Kantor The Mansion Kemayoran bisnis Virtual Office Jakarta Pusat","Kemayoran, Jakarta Pusat","1","2","700m2","210m2","Rp 5,5 Miliar"
"1716939270-128","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","LUXURY APARTMENT, TOWER TERRACE, LE PARC, THAMRIN NINE, JAKARTA PUSAT","Thamrin, Jakarta Pusat","3+1","3+1","193m2","193m2","Rp 14 Miliar"
"1716939270-129","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","LUXURY APARTMENT, TOWER THE MANSION, LE PARC, THAMRIN NINE, JAKARTA PUSAT","Thamrin, Jakarta Pusat","4+1","4+1","1500m2","1500m2","Rp 105 Miliar"
"1716939270-130","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","RUMAH TUA HOEK MENTENG JAKARTA PUSAT, SANGAT STRATEGIS","Menteng, Jakarta Pusat","5","5","518m2","348m2","Rp 36 Miliar"
"1716939270-131","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","GEDUNG KANTOR BARU JAKARTA PUSAT LOKASI STRATEGIS DI PUSAT KOTA SIAP PAKAI","Cikini, Jakarta Pusat","","11","800m2","2500m2","Rp 125 Miliar"
"1716939270-132","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","RUKO DI GUNUNG SAHARI, JAKARTA PUSAT LOKASI BAGUS, RUKO 2 LANTAI","Gunung Sahari, Jakarta Pusat","","1","60m2","120m2","Rp 2,6 Miliar"
"1716939270-133","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=114","RUMAH KOST-KOSTAN PASAR BARU JAKARTA PUSAT","Karang Anyar, Jakarta Pusat","13","6","44m2","133m2","Rp 3,5 Miliar"
"1716939272-134","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","DIJUAL RUKO 3 LANTAI JUANDA III HARMONI JAKARTA PUSAT","Harmoni, Jakarta Pusat","","3","340m2","800m2","Rp 13,5 Miliar"
"1716939272-135","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","RUMAH 3 LANTAI, FULL FURNISHED MEWAH, NYAMAN, STRATEGIS DI RAWASARI JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","4+1","2+1","70m2","160m2","Rp 3,5 Miliar"
"1716939272-136","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","RUMAH DI JALAN KELINCI PASAR BARU JAKARTA PUSAT ROW 3 MOBIL","Pasar Baru, Jakarta Pusat","3","2","191m2","","Rp 4,9 Miliar"
"1716939272-137","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","CASA DOMAINE 3 BR DI KEBON KACANG JAKARTA PUSAT","Kebon Kacang, Jakarta Pusat","3","3","1m2","168m2","Rp 8 Miliar"
"1716939272-138","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","CASA DOMAINE 3 BR HIGH FLOOR DI KEBON KACANG JAKARTA PUSAT","Karet Tengsin, Jakarta Pusat","3","3","168m2","168m2","Rp 7,5 Miliar"
"1716939272-139","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","APARTEMEN MENTENG SQUARE DI MENTENG JAKARTA PUSAT SIAP HUNI","Menteng, Jakarta Pusat","2","1","30m2","30m2","Rp 510 Juta"
"1716939272-140","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","RUMAH INDUSTRI XII GUNUNG SAHARI JAKARTA PUSAT - 3 LANTAI & DALAM GANG","Gunung Sahari, Jakarta Pusat","5","3","60m2","180m2","Rp 1,25 Miliar"
"1716939272-141","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","RUMAH KARTINI JAKARTA PUSAT HITUNG TANAH MURAH","Kartini, Jakarta Pusat","3","2","126m2","80m2","Rp 1,6 Miliar"
"1716939272-142","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","RUMAH LAMA DAN TERAWAT DI MENTEN JL. CISADANE CIKINI JAKARTA PUSAT LOKASI BAGUS","Cikini, Jakarta Pusat","4","5","474m2","294m2","Rp 18 Miliar"
"1716939272-143","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","FOR SALE CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","10","8","1128m2","1000m2","Rp 20 Miliar"
"1716939272-144","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","RUMAH SIAP HUNI LOKASI STRATEGIS DI JAKARTA PUSAT","Sawah Besar, Jakarta Pusat","3","2","119m2","98m2","Rp 1,5 Miliar"
"1716939272-145","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=113","RUMAH LAMA DAN TERAWAT DI MENTEN JL. CISADANE CIKINI JAKARTA PUSAT LOKASI BAGUS","Cikini, Jakarta Pusat","4","2","474m2","294m2","Rp 18 Miliar"
"1716939275-146","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","Rumah kost 2 lantai di Senen Jakarta Pusat","Senen, Jakarta Pusat","16","16","600m2","348m2","Rp 17 Miliar"
"1716939275-147","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","RUKO GANDENG 4 UNIT DI TANAH ABANG JAKARTA PUSAT","Tanah Abang, Jakarta Pusat","","2","191m2","1145m2","Rp 12,5 Miliar"
"1716939275-148","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","RUMAH MEWAH 3.5 LANTAI FULL FURNISH DI PETOJO JAKARTA PUSAT","Gambir, Jakarta Pusat","3+1","3+1","105m2","285m2","Rp 3,85 Miliar"
"1716939275-149","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","RUMAH  2 LANTAI UNTUK KOST RAWASARI JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","3","2","44m2","88m2","Rp 650 Juta"
"1716939275-150","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","Rumah Rapi Siap Huni di Kartini Sawah Besar Jakarta Pusat","Sawah Besar, Jakarta Pusat","3","2","85m2","200m2","Rp 2,6 Miliar"
"1716939275-151","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","RUMAH KOST JOHAR JAKARTA PUSAT 2 LT","Johar Baru, Jakarta Pusat","9","9","50m2","90m2","Rp 1,2 Miliar"
"1716939275-152","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","Tanah Murah Jakarta Pusat Bonus Bangunan","Cempaka Putih, Jakarta Pusat","","","206m2","","Rp 11 Juta/m2"
"1716939275-153","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","RUKO PETOJO 3LT SIAP HUNI, JAKARTA PUSAT","Petojo, Jakarta Pusat","","3","58m2","175m2","Rp 3 Miliar"
"1716939275-154","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","Rumah Siap Huni di Sumur Batu - Jakarta Pusat","Sumur Batu, Jakarta Pusat","4","4","190m2","122m2","Rp 3,5 Miliar"
"1716939275-155","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","Tanah di cempaka Putih - Jakarta Pusat","Cempaka Putih, Jakarta Pusat","","","379m2","","Rp 20 Juta/m2"
"1716939275-156","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","Kosan 30 Pintu Full Furnish di Cikini Menteng Jakarta Pusat","Cikini, Jakarta Pusat","30","30","386m2","500m2","Rp 10 Miliar"
"1716939275-157","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=112","RUMAH DALAM GANG DI SERDANG RAYA KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","2","72m2","71.4m2","Rp 1,25 Miliar"
"1716939278-158","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","RUKO CEMPAKA PUTIH JAKARTA PUSAT 3 LANTAI","Cempaka Putih, Jakarta Pusat","","3","90m2","165m2","Rp 6 Miliar"
"1716939278-159","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","APARTEMENT 3 BR FX RESIDENCE JAKARTA PUSAT BELAKANG HOTEL MULIA","Senayan, Jakarta Pusat","3","2","135m2","135m2","Rp 3,8 Miliar"
"1716939278-160","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","APARTMENT GRAHA CEMPAKA MAS, JAKARTA PUSAT","Cempaka Mas, Jakarta Pusat","3","2","75m2","75m2","Rp 600 Juta"
"1716939278-161","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","ruko 1 lt di percetakan negara salemba jakarta pusat","Salemba, Jakarta Pusat","","2","107m2","98m2","Rp 4,2 Miliar"
"1716939278-162","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","RUMAH CEMPAKA PUTIH TENGAH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","5","2","209m2","150m2","Rp 4,59 Miliar"
"1716939278-163","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","Rumah Dan 2 Ruko Lokasi Strategis Menteng, Jakarta Pusat","Menteng, Jakarta Pusat","14","11","472m2","478m2","Rp 60 Miliar"
"1716939278-164","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","RUKO BATU CEPER 4LT SANGAT STRATEGIS DEKAT STASIUN K.A, JAKARTA PUSAT","Batu Ceper, Jakarta Pusat","","4","101m2","265m2","Rp 4,5 Miliar"
"1716939278-165","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","Ruko Palazzo 4 Lantai Siap Usaha  Grand Palace Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","","4","83m2","300m2","Rp 4,8 Miliar"
"1716939278-166","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","MURAH RUMAH TUA DI GUNUNG SAHARI JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","1","1","200m2","200m2","Rp 3,5 Miliar"
"1716939278-167","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","RUKO/RUKAN BAGUS SIAP HUNI SIAP PAKAI (4 TINGKAT), KARTINI, JAKARTA PUSAT","Kartini, Jakarta Pusat","3","3","40m2","120m2","Rp 2,4 Miliar"
"1716939278-168","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","LUXURY APARTEMENT, TOWER THE MANSION LE PARC RESIDENCES, THAMRIN NINE JAKARTA PUSAT","Thamrin, Jakarta Pusat","4+1","4+1","647m2","647m2","Rp 45,92 Miliar"
"1716939278-169","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=111","Hotel Taman Sari Ketapang Gajah Mada Jakarta Pusat Kondisi Tidak Aktif","Gajah Mada, Jakarta Pusat","49","49","360m2","1000m2","Rp 25 Miliar"
"1716939280-170","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","RUMAH DIJUAL JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","10","5","366m2","266m2","Rp 12 Miliar"
"1716939280-171","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","APARTMENT GRAND PALACE KEMAYORAN JAKARTA","Kemayoran, Jakarta Pusat","2","1","47m2","47m2","Rp 460 Juta"
"1716939280-172","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","APARTEMEN THAMRIN RESIDENCE JAKARTA PUSAT SIAP HUNI","Kebon Melati, Jakarta Pusat","1","1","41m2","41m2","Rp 1,4 Miliar"
"1716939280-173","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","FOR SALE RUMAH MEWAH DI MENTENG","Menteng, Jakarta Pusat","4+2","5+2","474m2","1200m2","Rp 67 Miliar"
"1716939280-174","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","APARTEMEN  ITC DI JAKARTA PUSAT","Cempaka Mas, Jakarta Pusat","3","3","94m2","94m2","Rp 880 Juta"
"1716939280-175","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","GEDUNG KANTOR BARU JL. K.H MAS MANSYUR JAKARTA PUSAT","KH Mas Mansyur, Jakarta Pusat","","14","380m2","1750m2","Rp 55 Miliar"
"1716939280-176","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","RUMAH HITUNG TANAH AJA DIDAERAH STRATEGIS DI JOHAR JAKARTA PUSAT","Johar Baru, Jakarta Pusat","","","90m2","","Rp 900 Juta"
"1716939280-177","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","Ruko 2 Lantai di Komplek Ruko Maisonette Jl. Percetakan Negara 2 Jakarta Pusat","Percetakan Negara, Jakarta Pusat","1","2","96m2","192m2","Rp 2,6 Miliar"
"1716939280-178","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","Jual Kios di Thamrin City Lantai 1 Tanah Abang Jakarta Pusat","Tanah Abang, Jakarta Pusat","","1","7m2","7m2","Rp 750 Juta"
"1716939280-179","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","APARTEMEN MEDITARANIA PALACE KEMAYORAN JAKARTA PUSAT 1BR","Kemayoran, Jakarta Pusat","1","1","66m2","66m2","Rp 1,1 Miliar"
"1716939280-180","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","APARTEMEN THE MANSION 1BR GOLF KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","1","1","57m2","57m2","Rp 950 Juta"
"1716939280-181","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=110","RUMAH DESAIN MODERN 2 LANTAI GANDENG RUKO KOMERSIL 4 LANTAI DI PETOJO JAKARTA PUSAT","Tomang, Jakarta Barat","4","3","500m2","600m2","Rp 24 Miliar"
"1716939284-182","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","RUMAH 2 LANTAI SIAP HUNI DI RAWASARI JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","6","2","150m2","200m2","Rp 3,5 Miliar"
"1716939284-183","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","RUMAH 2 LANTAI SIAP HUNI PETOJO JAKARTA PUSAT","Petojo, Jakarta Pusat","5","4","305m2","250m2","Rp 8 Miliar"
"1716939284-184","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","RUMAH MEWAH RESIDENSIAL DI BENHIL JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","4+1","2+1","281m2","180m2","Rp 16,8 Miliar"
"1716939284-185","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","RUMAH MEWAH LUAS DAN MODERN DI AREA STRATEGIS BENDUNGAN HILIR JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","4+2","3+1","234m2","180m2","Rp 15,5 Miliar"
"1716939284-186","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","APARTEMEN THE MANSION BOUGENVILLE KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2+1","2","80m2","80m2","Rp 1,85 Miliar"
"1716939284-187","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","APARTEMEN THE MANSION KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","1","76m2","76m2","Rp 1,05 Miliar"
"1716939284-188","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","Apartemen Studio Arandra Residence Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","1","1","34m2","34m2","Rp 1,34 Miliar"
"1716939284-189","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","LAHAN SIAP BANGUN, JAKARTA PUSAT, JOHAR BARU","Johar Baru, Jakarta Pusat","","","300m2","","Rp 18,5 Juta/m2"
"1716939284-190","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","RUMAH STRATEGIS DIDAERAH MENTENG JAKARTA PUSAT","Menteng, Jakarta Pusat","5 + 3","4","722m2","511m2","Rp 73 Miliar"
"1716939284-191","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","RUMAH KONTRAKAN KEMAYORAN JAKARTA PUSAT 2 LANTAI BARU RENOVASI","Kemayoran, Jakarta Pusat","4","4","120m2","100m2","Rp 1,5 Miliar"
"1716939284-192","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","RUKO 4 LANTAI SIAP HUNI TEMPAT SANGAT STRATEGIS DI PUSAT JAKARTA PUSAT","Salemba, Jakarta Pusat","","4","132m2","324m2","Rp 7 Miliar"
"1716939284-193","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=109","Toko di ITC Kuningan  Jakarta Pusat","Kuningan, Jakarta Selatan","*","*","733m2","7.33m2","Rp 200 Juta"
"1716939287-194","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=108","APARTEMEN CEMPAKA MAS UNFURNISHED DI KEMAYORAN JAKARTA PUSAT","Cempaka Mas, Jakarta Pusat","3+1","2","94m2","94m2","Rp 700 Juta"
"1716939287-195","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=108","TANAH PERSEGI PANJANG DI BENHIL JAKARTA PUSAT UNTUK KOMERSIL DAN TEMPAT TINGGAL","Bendungan Hilir, Jakarta Pusat","","","358m2","","Rp 29,32 Juta/m2"
"1716939287-196","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=108","RUMAH DI BENHIL JAKARTA PUSAT DUA LANTAI LAYAK HUNI","Bendungan Hilir, Jakarta Pusat","7","6","110m2","190m2","Rp 4 Miliar"
"1716939287-197","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=108","RUMAH GUNUNG SAHARI JAKARTA PUSAT HITUNG TANAH DAERAH STRATEGIS","Gunung Sahari, Jakarta Pusat","","1","221m2","1m2","Rp 4 Miliar"
"1716939287-198","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=108","RUMAH GAJAHMADA JAKARTA PUSAT 2 LANTAI HITUNG TANAH DAERAH STRATEGIS","Gajah Mada, Jakarta Pusat","5","4","110m2","170m2","Rp 8 Miliar"
"1716939287-199","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=108","RUKO ROXY JAKARTA PUSAT 5 LANTAI STRATEGIS","Roxy, Jakarta Pusat","","5","110m2","500m2","Rp 5,5 Miliar"
